ID,COUNTRY_NAME,ISO2,SITE_NAME,LATITUDE,LONGITUDE,VECTOR_SPECIES_COMPLEX,VECTOR_SPECIES,STAGE,YEAR_START,MONTH_START,YEAR_END,MONTH_END,SAMPLING_METHOD,MOSQUITO_NUMBER,BREEDING_HABITAT,ID_METHOD,CITATION,CITATION_URL,DATA_CURATOR,INVASIVE_STATUS
377,IR,IR,Khash,28.226000,61.207000,An. stephensi,NR,ADULTS STAGE,2002,APRIL,2002,OCTOBER,"animal shed resting, house resting inside",NR,NR,morphology,"Djadid, N.D., Gholizadeh, S., Aghajari, M., Zehi, A.H., Raeisi, A. and Zakeri, S. (2006).  Genetic analysis of rDNA-ITS2 and RAPD loci in field populations of the malaria vector,  Anopheles stephensi (Diptera: Culicidae): implications for the control program in Iran. Acta Tropica, 97(1):65-74",https://www.ncbi.nlm.nih.gov/pubmed/16188214," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
378,IR,IR,Kazeroon,29.615000,51.657000,An. stephensi,NR,ADULTS STAGE,2002,APRIL,2002,OCTOBER,"animal shed resting, house resting inside",NR,NR,morphology,"Djadid, N.D., Gholizadeh, S., Aghajari, M., Zehi, A.H., Raeisi, A. and Zakeri, S. (2006).  Genetic analysis of rDNA-ITS2 and RAPD loci in field populations of the malaria vector,  Anopheles stephensi (Diptera: Culicidae): implications for the control program in Iran. Acta Tropica, 97(1):65-74",https://www.ncbi.nlm.nih.gov/pubmed/16188214," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
379,IR,IR,Bandar Abbas (City),27.188000,56.273000,An. stephensi,NR,ADULTS STAGE,2002,APRIL,2002,OCTOBER,"animal shed resting, house resting inside",NR,NR,morphology,"Djadid, N.D., Gholizadeh, S., Aghajari, M., Zehi, A.H., Raeisi, A. and Zakeri, S. (2006).  Genetic analysis of rDNA-ITS2 and RAPD loci in field populations of the malaria vector,  Anopheles stephensi (Diptera: Culicidae): implications for the control program in Iran. Acta Tropica, 97(1):65-74",https://www.ncbi.nlm.nih.gov/pubmed/16188214," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
381,IN,IN,Nadiad taluka,22.691000,72.856000,An. stephensi,NR,INMATURE STAGES,1993,SEPTEMBER,1994,AUGUST,larval collection,NR,NR,morphology,"Kant, R. and Srivastava, H.C. (2004).  Observations on anopheline breeding in relation to aquatic plants in different breeding habitats of Kheda (Gujarat). Journal of Communicable Diseases, 36(3):187-94",https://www.ncbi.nlm.nih.gov/pubmed/11398662," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
382,IN,IN,Panaji,15.492000,73.817000,An. stephensi,NR,INMATURE STAGES,1990,JANUARY,1990,JANUARY,larval collection,49,NR,morphology,"Kumar, A. and Thavaselvam, D. (1992).  Breeding habitats and their contribution to  Anopheles stephensi in Panaji. Indian Journal of Malariology, 29(1):35-40",https://www.ncbi.nlm.nih.gov/pubmed/1459298," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
383,IN,IN,Panaji,15.492000,73.817000,An. stephensi,NR,INMATURE STAGES,1990,FEBRUARY,1990,FEBRUARY,larval collection,38,NR,morphology,"Kumar, A. and Thavaselvam, D. (1992).  Breeding habitats and their contribution to  Anopheles stephensi in Panaji. Indian Journal of Malariology, 29(1):35-40",https://www.ncbi.nlm.nih.gov/pubmed/1459298," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
384,IN,IN,Panaji,15.492000,73.817000,An. stephensi,NR,INMATURE STAGES,1990,MARCH,1990,MARCH,larval collection,32,NR,morphology,"Kumar, A. and Thavaselvam, D. (1992).  Breeding habitats and their contribution to  Anopheles stephensi in Panaji. Indian Journal of Malariology, 29(1):35-40",https://www.ncbi.nlm.nih.gov/pubmed/1459298," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
385,IN,IN,Panaji,15.492000,73.817000,An. stephensi,NR,INMATURE STAGES,1990,APRIL,1990,APRIL,larval collection,49,NR,morphology,"Kumar, A. and Thavaselvam, D. (1992).  Breeding habitats and their contribution to  Anopheles stephensi in Panaji. Indian Journal of Malariology, 29(1):35-40",https://www.ncbi.nlm.nih.gov/pubmed/1459298," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
386,IN,IN,Panaji,15.492000,73.817000,An. stephensi,NR,INMATURE STAGES,1990,MAY,1990,MAY,larval collection,102,NR,morphology,"Kumar, A. and Thavaselvam, D. (1992).  Breeding habitats and their contribution to  Anopheles stephensi in Panaji. Indian Journal of Malariology, 29(1):35-40",https://www.ncbi.nlm.nih.gov/pubmed/1459298," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
387,IN,IN,Panaji,15.492000,73.817000,An. stephensi,NR,INMATURE STAGES,1990,JUNE,1990,JUNE,larval collection,208,NR,morphology,"Kumar, A. and Thavaselvam, D. (1992).  Breeding habitats and their contribution to  Anopheles stephensi in Panaji. Indian Journal of Malariology, 29(1):35-40",https://www.ncbi.nlm.nih.gov/pubmed/1459298," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
388,IN,IN,Panaji,15.492000,73.817000,An. stephensi,NR,INMATURE STAGES,1990,JULY,1990,JULY,larval collection,87,NR,morphology,"Kumar, A. and Thavaselvam, D. (1992).  Breeding habitats and their contribution to  Anopheles stephensi in Panaji. Indian Journal of Malariology, 29(1):35-40",https://www.ncbi.nlm.nih.gov/pubmed/1459298," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
389,IN,IN,Panaji,15.492000,73.817000,An. stephensi,NR,INMATURE STAGES,1990,AUGUST,1990,AUGUST,larval collection,34,NR,morphology,"Kumar, A. and Thavaselvam, D. (1992).  Breeding habitats and their contribution to  Anopheles stephensi in Panaji. Indian Journal of Malariology, 29(1):35-40",https://www.ncbi.nlm.nih.gov/pubmed/1459298," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
390,IN,IN,Panaji,15.492000,73.817000,An. stephensi,NR,INMATURE STAGES,1990,SEPTEMBER,1990,SEPTEMBER,larval collection,38,NR,morphology,"Kumar, A. and Thavaselvam, D. (1992).  Breeding habitats and their contribution to  Anopheles stephensi in Panaji. Indian Journal of Malariology, 29(1):35-40",https://www.ncbi.nlm.nih.gov/pubmed/1459298," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
391,IN,IN,Panaji,15.492000,73.817000,An. stephensi,NR,INMATURE STAGES,1990,OCTOBER,1990,OCTOBER,larval collection,36,NR,morphology,"Kumar, A. and Thavaselvam, D. (1992).  Breeding habitats and their contribution to  Anopheles stephensi in Panaji. Indian Journal of Malariology, 29(1):35-40",https://www.ncbi.nlm.nih.gov/pubmed/1459298," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
392,IN,IN,Panaji,15.492000,73.817000,An. stephensi,NR,INMATURE STAGES,1990,NOVEMBER,1990,NOVEMBER,larval collection,32,NR,morphology,"Kumar, A. and Thavaselvam, D. (1992).  Breeding habitats and their contribution to  Anopheles stephensi in Panaji. Indian Journal of Malariology, 29(1):35-40",https://www.ncbi.nlm.nih.gov/pubmed/1459298," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
393,IN,IN,Panaji,15.492000,73.817000,An. stephensi,NR,INMATURE STAGES,1990,DECEMBER,1990,DECEMBER,larval collection,42,NR,morphology,"Kumar, A. and Thavaselvam, D. (1992).  Breeding habitats and their contribution to  Anopheles stephensi in Panaji. Indian Journal of Malariology, 29(1):35-40",https://www.ncbi.nlm.nih.gov/pubmed/1459298," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
394,IN,IN,Panaji,15.493000,73.817000,An. stephensi,NR,INMATURE STAGES,1991,APRIL,1992,FEBRUARY,larval collection,NR,NR,morphology,"Kumar, A., Sharma, V.P., Thavaselvam, D. and Sumodan, P.K. (1995).  Control of  Anopheles stephensi breeding in construction sites and abandoned overhead tanks with  Bacillus  thuringiensis var.  israelensis. Journal of the American Mosquito Control Association, 11(1):86-9",https://www.ncbi.nlm.nih.gov/pubmed/7616196," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
395,IN,IN,Miramar-Tinca (Panaji city),15.493000,73.817000,An. stephensi,NR,INMATURE STAGES,1993,APRIL,1993,APRIL,larval collection,NR,NR,NR,"Kumar, A., Sharma, V.P., Sumodan, P.K., Thavaselvam, D. and Kamat, R.H. (1994).  Malaria control utilizing  Bacillus sphaericus against  Anopheles stephensi in Panaji, Goa. Journal of the American Mosquito Control Association, 10(4):534-9",https://www.ncbi.nlm.nih.gov/pubmed/7707060," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
396,IN,IN,Miramar-Tinca (Panaji city),15.493000,73.817000,An. stephensi,NR,INMATURE STAGES,1993,MAY,1993,MAY,larval collection,NR,NR,NR,"Kumar, A., Sharma, V.P., Sumodan, P.K., Thavaselvam, D. and Kamat, R.H. (1994).  Malaria control utilizing  Bacillus sphaericus against  Anopheles stephensi in Panaji, Goa. Journal of the American Mosquito Control Association, 10(4):534-9",https://www.ncbi.nlm.nih.gov/pubmed/7707060," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
397,IN,IN,Miramar-Tinca (Panaji city),15.493000,73.817000,An. stephensi,NR,INMATURE STAGES,1993,JUNE,1993,JUNE,larval collection,NR,NR,NR,"Kumar, A., Sharma, V.P., Sumodan, P.K., Thavaselvam, D. and Kamat, R.H. (1994).  Malaria control utilizing  Bacillus sphaericus against  Anopheles stephensi in Panaji, Goa. Journal of the American Mosquito Control Association, 10(4):534-9",https://www.ncbi.nlm.nih.gov/pubmed/7707060," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
398,IN,IN,Miramar-Tinca (Panaji city),15.493000,73.817000,An. stephensi,NR,INMATURE STAGES,1993,JULY,1993,JULY,larval collection,NR,NR,NR,"Kumar, A., Sharma, V.P., Sumodan, P.K., Thavaselvam, D. and Kamat, R.H. (1994).  Malaria control utilizing  Bacillus sphaericus against  Anopheles stephensi in Panaji, Goa. Journal of the American Mosquito Control Association, 10(4):534-9",https://www.ncbi.nlm.nih.gov/pubmed/7707060," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
399,IN,IN,Miramar-Tinca (Panaji city),15.493000,73.817000,An. stephensi,NR,INMATURE STAGES,1993,AUGUST,1993,AUGUST,larval collection,NR,NR,NR,"Kumar, A., Sharma, V.P., Sumodan, P.K., Thavaselvam, D. and Kamat, R.H. (1994).  Malaria control utilizing  Bacillus sphaericus against  Anopheles stephensi in Panaji, Goa. Journal of the American Mosquito Control Association, 10(4):534-9",https://www.ncbi.nlm.nih.gov/pubmed/7707060," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
400,IN,IN,Miramar-Tinca (Panaji city),15.493000,73.817000,An. stephensi,NR,INMATURE STAGES,1993,SEPTEMBER,1993,SEPTEMBER,larval collection,NR,NR,NR,"Kumar, A., Sharma, V.P., Sumodan, P.K., Thavaselvam, D. and Kamat, R.H. (1994).  Malaria control utilizing  Bacillus sphaericus against  Anopheles stephensi in Panaji, Goa. Journal of the American Mosquito Control Association, 10(4):534-9",https://www.ncbi.nlm.nih.gov/pubmed/7707060," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
401,IN,IN,Miramar-Tinca (Panaji city),15.493000,73.817000,An. stephensi,NR,INMATURE STAGES,1993,OCTOBER,1993,OCTOBER,larval collection,NR,NR,NR,"Kumar, A., Sharma, V.P., Sumodan, P.K., Thavaselvam, D. and Kamat, R.H. (1994).  Malaria control utilizing  Bacillus sphaericus against  Anopheles stephensi in Panaji, Goa. Journal of the American Mosquito Control Association, 10(4):534-9",https://www.ncbi.nlm.nih.gov/pubmed/7707060," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
402,IN,IN,Miramar-Tinca (Panaji city),15.493000,73.817000,An. stephensi,NR,INMATURE STAGES,1993,NOVEMBER,1993,NOVEMBER,larval collection,NR,NR,NR,"Kumar, A., Sharma, V.P., Sumodan, P.K., Thavaselvam, D. and Kamat, R.H. (1994).  Malaria control utilizing  Bacillus sphaericus against  Anopheles stephensi in Panaji, Goa. Journal of the American Mosquito Control Association, 10(4):534-9",https://www.ncbi.nlm.nih.gov/pubmed/7707060," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
403,IN,IN,Miramar-Tinca (Panaji city),15.493000,73.817000,An. stephensi,NR,INMATURE STAGES,1993,DECEMBER,1993,DECEMBER,larval collection,NR,NR,NR,"Kumar, A., Sharma, V.P., Sumodan, P.K., Thavaselvam, D. and Kamat, R.H. (1994).  Malaria control utilizing  Bacillus sphaericus against  Anopheles stephensi in Panaji, Goa. Journal of the American Mosquito Control Association, 10(4):534-9",https://www.ncbi.nlm.nih.gov/pubmed/7707060," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
404,IN,IN,Mysore City,12.307000,76.648000,An. stephensi,NR,ADULTS STAGE,1992,OCTOBER,1993,OCTOBER,"human baited net trap, animal baited net trap, carbon dioxide baited net trap",22,NR,morphology,"Ganesh, K.N., Urmila, J. and Vijayan, V.A. (2003).  Pyrethroid susceptibility & enzyme activity in two malaria vectors,  Anopheles stephensi (Liston) &.  A. culicifacies (Giles) from Mysore, India. Indian Journal of Medical Research, 117:30-8",https://www.ncbi.nlm.nih.gov/pubmed/12866824," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
420,IN,IN,Ferozpur,30.918000,74.616000,An. stephensi,NR,ADULTS STAGE,1995,NR,1995,NR,"animal shed resting, house resting inside",NR,NR,NR,"Thapar, B.R., Sharma, S.N., Dasgupta, R.K., Kaul, S.M., Bali, A., Chhabra, K. and Lal, S. (1998).  Blood meal identification by using Microdot ELISA in vector mosquitoes. Journal of Communicable Diseases, 30(4):283-7",https://www.ncbi.nlm.nih.gov/pubmed/10810570," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
421,IN,IN,Patiala,30.322000,76.394000,An. stephensi,NR,ADULTS STAGE,1995,NR,1995,NR,"animal shed resting, house resting inside",NR,NR,NR,"Thapar, B.R., Sharma, S.N., Dasgupta, R.K., Kaul, S.M., Bali, A., Chhabra, K. and Lal, S. (1998).  Blood meal identification by using Microdot ELISA in vector mosquitoes. Journal of Communicable Diseases, 30(4):283-7",https://www.ncbi.nlm.nih.gov/pubmed/10810570," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
422,IN,IN,Chandigarh,30.738000,76.783000,An. stephensi,NR,ADULTS STAGE,1995,NR,1995,NR,"animal shed resting, house resting inside",NR,NR,NR,"Thapar, B.R., Sharma, S.N., Dasgupta, R.K., Kaul, S.M., Bali, A., Chhabra, K. and Lal, S. (1998).  Blood meal identification by using Microdot ELISA in vector mosquitoes. Journal of Communicable Diseases, 30(4):283-7",https://www.ncbi.nlm.nih.gov/pubmed/10810570," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
423,IN,IN, Dhorimana village,25.200000,71.432000,An. stephensi,NR,INMATURE AND ADULT STAGES,1994,NOVEMBER,1994,NOVEMBER,"larval collection, animal shed resting, house resting inside, resting outdoors",0,NR,morphology,"Shukla, R.P., Pandey, A.C. and Mathur, A. (1995).  Investigation of malaria outbreak in Rajasthan. Indian Journal of Malariology, 32(3):119-28",https://www.ncbi.nlm.nih.gov/pubmed/8936294," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
425,PK,PK,Azakhel refugee cmp,34.012500,71.864700,An. stephensi,NR,ADULTS STAGE,1992,AUGUST,1992,SEPTEMBER,"animal baited net, animal biting, resting outdoors",NR,NR,NR,"Hewitt, S., Rowland, M., Muhammad, N., Kamal, M. and Kemp, E. (1995).  Pyrethroid-sprayed tents for malaria control: an entomological evaluation in Pakistan. Medical and Veterinary Entomology, 9(4):344-52",https://www.ncbi.nlm.nih.gov/pubmed/8541582," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
428,IN,IN,2 plains hill villages,22.966000,79.923000,An. stephensi,NR,INMATURE AND ADULT STAGES,1995,JULY,1995,OCTOBER,"larval collection, house resting inside",0,NR,morphology,"Mishra, A.K. and Singh, N. (1997).  Observations on mosquito breeding in rice fields in two ecological terrains of district Jabalpur, Madhya Pradesh. Indian Journal of Malariology, 34(4):197-203",https://www.ncbi.nlm.nih.gov/pubmed/9699423," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
429,IN,IN,Bhawanipur,22.527000,88.350000,An. stephensi,NR,INMATURE STAGES,1995,DECEMBER,1996,JANUARY,larval collection,NR,NR,NR,"Mukhopadhyay, A.K., Chakraborty, S., Karmakar, P.K. and Banerjee, P. (1996).  Insecticidal susceptibility status of  Anopheles stephensi (Liston) in selected areas of Calcutta (West Bengal). Indian Journal of Public Health, 40(4):130-3",https://www.ncbi.nlm.nih.gov/pubmed/9119432," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
430,IN,IN,Kalighat,22.519000,88.356000,An. stephensi,NR,INMATURE STAGES,1995,DECEMBER,1996,JANUARY,larval collection,NR,NR,NR,"Mukhopadhyay, A.K., Chakraborty, S., Karmakar, P.K. and Banerjee, P. (1996).  Insecticidal susceptibility status of  Anopheles stephensi (Liston) in selected areas of Calcutta (West Bengal). Indian Journal of Public Health, 40(4):130-3",https://www.ncbi.nlm.nih.gov/pubmed/9119432," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
431,IN,IN,"Ward No. 84, Monoharpukur area",22.519000,88.357000,An. stephensi,NR,INMATURE STAGES,1995,JANUARY,1996,JULY,larval collection,NR,NR,morphology,"Mukhopadhyay, A.K., Karmakar, P., Hati, A.K. and Dey, P. (1997).  Recent epidemiological status of malaria in Calcutta Municipal Corporation area, West Bengal. Indian Journal of Malariology, 34(4):188-96",https://www.ncbi.nlm.nih.gov/pubmed/9119432," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
432,IN,IN,Ayurvigyan Nagar,28.557500,77.221400,An. stephensi,NR,INMATURE STAGES,1993,OCTOBER,1993,OCTOBER,larval collection,NR,NR,NR,"Nagpal, B.N., Srivastava, A. and Sharma, V.P. (1995).  Control of mosquito breeding using wood scrapings treated with neem oil. Indian Journal of Malariology, 32(2):64-9",https://www.ncbi.nlm.nih.gov/pubmed/7589730," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
433,IN,IN,Ayurvigyan Nagar,28.557500,77.221400,An. stephensi,NR,INMATURE STAGES,1993,NOVEMBER,1993,NOVEMBER,larval collection,NR,NR,NR,"Nagpal, B.N., Srivastava, A. and Sharma, V.P. (1995).  Control of mosquito breeding using wood scrapings treated with neem oil. Indian Journal of Malariology, 32(2):64-9",https://www.ncbi.nlm.nih.gov/pubmed/7589730," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
434,AF,AF,Jalalabad,34.443000,70.448000,An. stephensi,NR,ADULTS STAGE,1998,JUNE,1998,JULY,man biting outdoors,NR,NR,NR,"Rowland, M., Freeman, T., Downey, G., Hadi, A. and Saeed, M. (2004).  DEET mosquito repellent sold through social marketing provides personal protection against malaria in an area of all-night mosquito biting and partial coverage of insecticide-treated nets: a case-control study of effectiveness. Tropical Medicine & International Health, 9(3):343-50",https://www.ncbi.nlm.nih.gov/pubmed/14996363," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
436,IN,IN," Valod, Moredevi, Kumbia, Kanjod, Bhimpol & Ranveri villages.",21.050000,73.266000,An. stephensi,NR,INMATURE AND ADULT STAGES,1993,NOVEMBER,1993,DECEMBER,"house resting inside, animal shed resting, larval collection",NR,NR,NR,"Srivastava, H.C., Kant, R., Bhatt, R.M., Sharma, S.K. and Sharma, V.P. (1995).  Epidemiological observations on malaria in villages of Buhari PHC, Surat, Gujarat. Indian Journal of Malariology, 32(4):140-52",https://www.ncbi.nlm.nih.gov/pubmed/8867060," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
437,IN,IN,Panaji,15.516700,73.866700,An. stephensi,NR,NR,1991,AUGUST,1992,FEBRUARY,NR,NR,NR,NR,"Thavaselvam, D., Kumar, A. and Sumodan, P.K. (1993).  Insecticide susceptibility status of  Anopheles stephensi,  Culex quinquefasciatus and  Aedes aegypti in Panaji, Goa. Indian Journal of Malariology, 30(2):75-9",https://www.ncbi.nlm.nih.gov/pubmed/8405597," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
438,PK,PK, western waste stabilisation ponds and surrounding agricultural area,31.460100,73.004400,An. stephensi,NR,NR,2001,JULY,2002,JUNE,NR,25018,NR,morphology,"Mukhtar, M., Ensink, J., Van der Hoek, W., Amerasinghe, F.P. and Konradsen, F. (2006).  Importance of waste stabilization ponds and wastewater irrigation in the generation of vector mosquitoes in Pakistan. Journal of Medical Entomology, 43(5):996-1003",https://www.ncbi.nlm.nih.gov/pubmed/17017239," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
439,IN,IN,Sikanderpur,28.481900,77.097200,An. stephensi,NR,NR,2002,JULY,2002,SEPTEMBER,NR,NR,NR,NR,"Batra, C.P., Mittal, P.K., Adak, T. and Subbarao, S.K. (2006).  Efficacy of Agnique MMF monomolecular surface film against  Anopheles stephensi breeding in urban habitats in India. Journal of the American Mosquito Control Association, 22(3):426-32",https://www.ncbi.nlm.nih.gov/pubmed/17067041," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
440,IN,IN,Aya Nagar,28.475800,77.132500,An. stephensi,NR,NR,2002,JULY,2002,SEPTEMBER,NR,NR,NR,NR,"Batra, C.P., Mittal, P.K., Adak, T. and Subbarao, S.K. (2006).  Efficacy of Agnique MMF monomolecular surface film against  Anopheles stephensi breeding in urban habitats in India. Journal of the American Mosquito Control Association, 22(3):426-32",https://www.ncbi.nlm.nih.gov/pubmed/17067041," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
441,IN,IN,Gurgaon,28.457000,77.021000,An. stephensi,NR,NR,2002,JULY,2002,SEPTEMBER,NR,NR,NR,NR,"Batra, C.P., Mittal, P.K., Adak, T. and Subbarao, S.K. (2006).  Efficacy of Agnique MMF monomolecular surface film against  Anopheles stephensi breeding in urban habitats in India. Journal of the American Mosquito Control Association, 22(3):426-32",https://www.ncbi.nlm.nih.gov/pubmed/17067041," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
451,PK,PK,149/6R,29.616600,73.200000,An. stephensi,NR,NR,1999,APRIL,2000,MARCH,NR,NR,NR,NR,"Ali, N., Hume, J.C., Dadzie, S.K. and Donnelly, M.J. (2007).  Molecular genetic studies of  Anopheles stephensi in Pakistan. Medical and Veterinary Entomology, 21(3):265-9",https://www.ncbi.nlm.nih.gov/pubmed/17897367," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
452,PK,PK,111/6R,29.666600,73.016600,An. stephensi,NR,NR,1999,APRIL,2000,MARCH,NR,NR,NR,NR,"Ali, N., Hume, J.C., Dadzie, S.K. and Donnelly, M.J. (2007).  Molecular genetic studies of  Anopheles stephensi in Pakistan. Medical and Veterinary Entomology, 21(3):265-9",https://www.ncbi.nlm.nih.gov/pubmed/17897367," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
453,PK,PK,Azakhel,33.799000,71.616000,An. stephensi,NR,NR,2005,APRIL,2005,APRIL,NR,NR,NR,NR,"Ali, N., Hume, J.C., Dadzie, S.K. and Donnelly, M.J. (2007).  Molecular genetic studies of  Anopheles stephensi in Pakistan. Medical and Veterinary Entomology, 21(3):265-9",https://www.ncbi.nlm.nih.gov/pubmed/17897367," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
458,IR,IR,Kazeroun,29.617000,51.657000,An. stephensi,NR,NR,2000,NR,2000,NR,NR,NR,NR,NR,"Enayati, A.A., Vatandoost, H., Ladonni, H., Townson, H. and Hemingway, J. (2003).  Molecular evidence for a kdr-like pyrethroid resistance mechanism in the malaria vector mosquito  Anopheles stephensi. Medical and Veterinary Entomology, 17(2):138-44",https://www.ncbi.nlm.nih.gov/pubmed/12823830," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
459,IN,IN,Delhi,28.660000,77.228000,An. stephensi,NR,NR,1991,MAY,1991,NOVEMBER,NR,NR,NR,NR,"Mittal, P.K., Adak, T., Batra, C.P. and Sharma, V.P. (1993).  Laboratory and field evaluation of Spherix, a formulation of  Bacillus sphaericus (B-101), to control breeding of  Anopheles stephensi and  Culex quinquefasciatus. Indian Journal of Malariology, 30(2):81-9",https://www.ncbi.nlm.nih.gov/pubmed/8405598," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
